"","0000090703","0000090706","aa02121030","aa02121038","ab00190001","ab00190002","ab00690002","ab02121060","ab03125001","ab03125002","ab03125003","ab03125004","ab03125005","ab03125006","ab05191001","ab05191002","ab05191003","ab05191004","ab05191010","ab07153001","ab07153002","ab07153003","ab07153004","ab07153005","ab07153006","ab07153007","ab07153008","ab07153009","ab07153048","ab07153049","ab07153051","ab07153052","ab07153053","ab07153054","ab07153055","ab07153056","ab07153057","ab07153096","ab07153097","ab07153098","ab07153099","ab07153101","ab07153103","ab07153104","ab07153106","ab07153149","ab07153152","ab07153154","ab07153201","ab07153251","ab07153252","ab07153253","ab07153255","ab07153258","ab07153259","ab07153262","ab07153263","ab07153266","ab07153268","ab07153269","ab07153270","ab07153272","ab07153273","ab07153275","ab07153283","ab07153299","ab07193001","ab07193002","ab07193003","ab07193010","ab07193013","ab07253151","ab07253153","ab07253197","ab07253198","ab07253199","ab07253256","ab07253258","ab07253260","ab07253261","ab07253264","ab07294010","ab07351001","ab07453002","ab07453003","ab07453004","ab07453005","ab07453006","ab07453007","ab07453008","ab07453009","ab07453010","ab07453011","ab07453012","ab07453013","ab07453014","ab07453015","ab07453016","ab07453017","ab07453018","ab07453097","ab07453098","ab07453099","ab07553101","ab07553102","ab11121039","ab11121103","gx01110102","gx01110103","gx01110105","gx01110106","gx01120303","gx01120403","gx01120410","gx01120421","gx01120422","gx01120424","gx01120425","gx01120426","gx01120429","gx01120430","gx01120431","gx01120432","gx01120701","gx01130301","gx01130302","gx01130401","gx01210502","gx01210701","gx01220202","gx01220204","gx01220205","gx01240501","gx01240504","gx01240507","gx01240508","gx01240509","gx01250104","gx01250203","gx01250206","gx01250207","gx01250208","gx01250209","gx01250302","gx01250501","gx01250504","gx01340602","gx01340603","gx01410602","gx01440601","gx01450501","gx01450602","gx01640601","gx01640603","gx01910302","gx01910303","gx01910304","gx01910701","gx01910704","gx01910714","gx01950601","gx01960701","gx01960702","gx01960703","gx01980409","gx01980410","gx02110101","gx02110104","gx02120101","gx02120302","gx02120304","gx02120401","gx02120402","gx02120406","gx02120412","gx02120413","gx02120414","gx02120416","gx02120417","gx02120432","gx02120433","gx02120434","gx02130402","gx02210501","gx02210503","gx02210504","gx02210505","gx02210506","gx02210507","gx02210508","gx02220201","gx02230501","gx02240503","gx02240505","gx02240506","gx02250105","gx02250108","gx02250201","gx02250205","gx02250210","gx02250301","gx02250503","gx02410606","gx02430602","gx02450601","gx02450603","gx02450604","gx02450605","gx02450606","gx02450607","gx02450608","gx02510701","gx02610601","gx02620602","gx02640602","gx02760101","gx02900101","gx02900103","gx02900104","gx02900601","gx02900701","gx02910301","gx02910401","gx02910403","gx02910404","gx02910702","gx02910705","gx02950601","gx02950602","gx02960717","gx02960724","gx02960727","gx02980401","gx02980402","gx02980404","gx02980405","gx02980406","gx02980407","gx02980408","gx02980411","gx02980412","gx02980413","gx02980414","gx02980415","ty00000001","ty00000002","ty00000003","ty00000004","ty00000005","ty00000006","ty00000008","ty00000009","ty00000010","ty00000011","ty00000012","ty30000001","ty30000006","ty30000010","ty30000011","ty40000006"
"53101302",81,89,85,90,90,91,70,80,89,87,76,85,89,91,85,81,77,84,80.5882352941177,90,80,98,92,64.7325581395349,85,91,78,82,78,81,85,82,83,73.0262390670554,78.8104956268222,76.2623906705539,75,85,92,90,83,83,72.5988372093023,87,82,85,75.8396501457726,77,90,78.6463414634146,90,71.0734265734266,80,61.6666666666667,80,87.9077380952381,70.4761904761905,90,80.8663366336634,70.5,97,77.6543209876543,79.3434343434343,80,70,90,90,78,77,93,93,91,79,84,81,80,72.5384615384615,92,78.475,75.5454545454545,60,94,78.0492753623188,80,90,90,80,90,90,76.5014577259475,74.5772594752187,90,79.6122448979592,75.5481049562682,72.332361516035,72.7492711370262,78.5714285714286,83,94,80,90,90,90,80.3498542274052,91,82,88,90,60,83.2142857142857,80,76.875,80.625,72.8787878787879,80.4949494949495,70,83.3333333333333,86,78.7931034482759,70,90,83.75,81.7058823529412,75,87.1071428571429,65.2,76.7857142857143,68.066985645933,75.7142857142857,76.9230769230769,72.9166666666667,77.6470588235294,71,90,79.3571428571429,84.5333333333333,76.6666666666667,70,86,52.1,75,72,86.3333333333333,80,90,82.8125,82,82.5,80,80,73.3333333333333,85.7142857142857,84.9333333333333,90,79.9065420560748,77.5,90,84.7777777777778,75,84,85,80,70.7407407407407,80,69.3805309734513,70.5882352941177,71.1111111111111,80.1333333333333,80,88,79.3333333333333,78,77.1428571428571,85.3846153846154,80.6451612903226,83.75,86,85,85.2380952380952,80,75,85,89.3333333333333,84.2857142857143,70,79.6428571428571,76.1764705882353,81,77.2222222222222,85,70,79.0909090909091,85.7142857142857,69.3333333333333,74.7037037037037,73.3333333333333,82,90,87.5,83.1578947368421,69.375,61,60,87,90,75,77.5714285714286,79.0909090909091,66.6666666666667,90,90,79.8,86,70,82.3076923076923,81.5333333333333,84,72.6315789473684,76.6666666666667,90,71.3333333333333,67.5,90,80,70,86.6666666666667,51.5,80,90,80.9090909090909,80,91,84.2857142857143,71.8181818181818,76.6666666666667,77.2727272727273,67.5,73.5714285714286,69.0909090909091,75,74.5161290322581,66.1111111111111,79.5,77.1428571428571,85.9040590405904,86.3265306122449,90,87.5,80,84.0740740740741,90,86.969696969697,80,77.4725274725275,85.6756756756757,90,80,90,70,80
"53101303",81,80,85,90,69,87,80,80,82,78,81,80,85,89,78,81,75,81,80.5882352941177,89,60,79,92,64.7325581395349,79,88,79,84,88,82,84,83,83,73.0262390670554,78.8104956268222,76.2623906705539,85,84,89,87,90,93,72.5988372093023,88,84,0,75.8396501457726,81,76.5789473684211,78.6463414634146,80,71.0734265734266,74.7881355932203,61.6666666666667,80,96,70.4761904761905,90,80.8663366336634,70.5,93,77.6543209876543,79.3434343434343,80,70,90,76,67,78,75,71,76,68,86,75,80,72.5384615384615,91,78.475,75.5454545454545,60,85,78.0492753623188,70,80,70,80,80,70,76.5014577259475,74.5772594752187,80,79.6122448979592,75.5481049562682,72.332361516035,72.7492711370262,78.5714285714286,88,93,80,70,70,80,80.3498542274052,74,82,88,90,60,83.2142857142857,80,76.875,80.625,72.8787878787879,80.4949494949495,71.25,83.3333333333333,86,80,70,90,83.75,81.7058823529412,75,87.1071428571429,65.2,76.7857142857143,60,75.7142857142857,76.9230769230769,72.9166666666667,77.6470588235294,71,90,79.3571428571429,84.5333333333333,76.6666666666667,70,86,52.1,75,72,86.3333333333333,80,81.4736842105263,82.8125,82,82.5,80,80,73.3333333333333,85.7142857142857,84.9333333333333,90,79.9065420560748,77.5,90,84.7777777777778,75,84,85,80,70.7407407407407,80,30,70.5882352941177,71.1111111111111,80.1333333333333,80,88,79.3333333333333,78,77.1428571428571,85.3846153846154,80.6451612903226,83.75,86,85,85.2380952380952,80,75,85,82,84.2857142857143,70,79.6428571428571,76.1764705882353,81,77.2222222222222,85,70,79.0909090909091,85.7142857142857,69.3333333333333,74.7037037037037,73.3333333333333,82,90,87.5,83.1578947368421,69.375,61,60,87,90,75,77.5714285714286,79.0909090909091,66.6666666666667,90,90,79.8,86,80,82.3076923076923,81.5333333333333,84,72.6315789473684,76.6666666666667,90,71.3333333333333,67.5,90,80,70,86.6666666666667,51.5,80,90,80.9090909090909,80,91,84.2857142857143,71.8181818181818,76.6666666666667,77.2727272727273,67.5,73.5714285714286,69.0909090909091,75,74.5161290322581,66.1111111111111,79.5,70,90,86.3265306122449,90,87.5,80,84.0740740740741,90,86.969696969697,83.3333333333333,77.4725274725275,85.6756756756757,90,80,90,70,80
"53101304",85,88,85,90,87,93,80,80,81,79,77,75,87,92,73,78,78,83,80.5882352941177,84,70,80,94,64.7325581395349,76,77,72,81,90,70,84,80,87,73.0262390670554,78.8104956268222,76.2623906705539,60,79,70,85,73,80,72.5988372093023,81,81,83,75.8396501457726,86,76.5789473684211,78.6463414634146,60,71.0734265734266,47,61.6666666666667,80,99,70.4761904761905,90,80.8663366336634,70.5,96,77.6543209876543,79.3434343434343,70,70,80,85,76,70,87,80,81,44,83,92,80,72.5384615384615,91,78.475,75.5454545454545,60,79,78.0492753623188,90,80,80,90,90,80,76.5014577259475,74.5772594752187,90,79.6122448979592,75.5481049562682,72.332361516035,72.7492711370262,78.5714285714286,86,92,80,70,70,90,80.3498542274052,84,82,88,90,60,83.2142857142857,80,76.875,80.625,72.8787878787879,81,71.25,83.3333333333333,86,78.7931034482759,70,90,83.75,81.7058823529412,75,87.1071428571429,65.2,76.7857142857143,70,75.7142857142857,76.9230769230769,72.9166666666667,77.6470588235294,71,90,79.3571428571429,84.5333333333333,76.6666666666667,70,86,52.1,75,72,86.3333333333333,80,30,82.8125,82,82.5,80,80,73.3333333333333,85.7142857142857,84.9333333333333,90,60,77.5,86.1870503597122,84.7777777777778,75,84,85,80,70.7407407407407,80,69.3805309734513,60,71.1111111111111,80.1333333333333,80,88,79.3333333333333,78,77.1428571428571,85.3846153846154,80.6451612903226,83.75,86,85,85.2380952380952,80,75,85,89.3333333333333,84.2857142857143,70,80,76.1764705882353,81,77.2222222222222,85,70,79.0909090909091,85.7142857142857,69.3333333333333,74.7037037037037,73.3333333333333,82,90,87.5,70,69.375,61,60,87,90,75,77.5714285714286,79.0909090909091,66.6666666666667,90,90,79.8,86,80,82.3076923076923,81.5333333333333,84,70,76.6666666666667,90,71.3333333333333,67.5,90,80,70,86.6666666666667,51.5,80,90,80.9090909090909,80,91,84.2857142857143,30,76.6666666666667,30,67.5,73.5714285714286,69.0909090909091,75,74.5161290322581,66.1111111111111,79.5,77.1428571428571,90,86.3265306122449,84.3076923076923,87.5,60,84.0740740740741,90,86.969696969697,83.3333333333333,77.4725274725275,85.6756756756757,90,80,90,70,80
"53101305",84,88,85,90,71,71,70,80,83,85,61,83,88,83,82,77,73,81,80.5882352941177,76,60,64,76,64.7325581395349,60,60,61,60,63,58,65,48,70,73.0262390670554,78.8104956268222,76.2623906705539,83,72,71,84,60,87,72.5988372093023,77,68,82,75.8396501457726,71,76.5789473684211,78.6463414634146,70,71.0734265734266,63,61.6666666666667,80,72,70.4761904761905,90,80.8663366336634,70.5,86,77.6543209876543,79.3434343434343,60,70,80,82,38,37,65,75,66,70,75,71,80,72.5384615384615,73,78.475,75.5454545454545,60,62,78.0492753623188,80,70,80,70,80,60,76.5014577259475,74.5772594752187,80,79.6122448979592,75.5481049562682,72.332361516035,72.7492711370262,78.5714285714286,90,71,80,70,70,80,80.3498542274052,84,82,88,90,60,83.2142857142857,80,76.875,80.625,72.8787878787879,80.4949494949495,71.25,83.3333333333333,86,78.7931034482759,70,90,83.75,81.7058823529412,75,87.1071428571429,65.2,76.7857142857143,60,75.7142857142857,76.9230769230769,72.9166666666667,70,71,90,79.3571428571429,84.5333333333333,76.6666666666667,70,86,52.1,75,72,86.3333333333333,80,30,82.8125,82,82.5,80,80,73.3333333333333,85.7142857142857,84.9333333333333,90,79.9065420560748,77.5,86.1870503597122,84.7777777777778,75,84,85,80,70.7407407407407,80,69.3805309734513,70,71.1111111111111,80.1333333333333,80,88,79.3333333333333,78,77.1428571428571,85.3846153846154,80.6451612903226,83.75,86,85,85.2380952380952,80,75,85,89.3333333333333,84.2857142857143,70,79.6428571428571,76.1764705882353,81,77.2222222222222,90,70,79.0909090909091,85.7142857142857,69.3333333333333,74.7037037037037,30,82,90,87.5,83.1578947368421,69.375,61,60,87,90,75,77.5714285714286,79.0909090909091,66.6666666666667,90,90,79.8,86,80,82.3076923076923,81.5333333333333,84,70,76.6666666666667,90,71.3333333333333,67.5,90,80,70,86.6666666666667,51.5,80,90,80.9090909090909,80,91,84.2857142857143,71.8181818181818,76.6666666666667,77.2727272727273,67.5,73.5714285714286,69.0909090909091,75,74.5161290322581,66.1111111111111,79.5,77.1428571428571,85.9040590405904,86.3265306122449,84.3076923076923,80,80,84.0740740740741,90,86.969696969697,83.3333333333333,60,85.6756756756757,90,80,90,70,80
"53101306",81,88,85,90,79,97,70,80,89,85,73,81,88,90,86,66,68,82,80.5882352941177,77,67,83,84,64.7325581395349,83,86,66,66,75,60,71,64,82,73.0262390670554,78.8104956268222,76.2623906705539,73,75,68,88,86,81,72.5988372093023,85,64,85,75.8396501457726,71,76.5789473684211,78.6463414634146,80,71.0734265734266,89,61.6666666666667,80,86,70.4761904761905,90,80.8663366336634,70.5,87,77.6543209876543,79.3434343434343,60,70,70,86,75,77,68,85,66,61,75,78,80,72.5384615384615,94,78.475,75.5454545454545,65.9090909090909,75,78.0492753623188,80,70,80,80,90,80,76.5014577259475,74.5772594752187,80,79.6122448979592,75.5481049562682,72.332361516035,72.7492711370262,78.5714285714286,80,85,80,80,80,80,80.3498542274052,82,82,88,90,60,83.2142857142857,80,76.875,80.625,72.8787878787879,86,71.25,83.3333333333333,86,78.7931034482759,70,90,83.75,81.7058823529412,75,87.1071428571429,70,76.7857142857143,68.066985645933,75.7142857142857,76.9230769230769,72.9166666666667,77.6470588235294,71,90,79.3571428571429,84.5333333333333,76.6666666666667,70,86,52.1,75,72,86.3333333333333,80,70,82.8125,82,82.5,80,80,73.3333333333333,85.7142857142857,84.9333333333333,90,79.9065420560748,77.5,86.1870503597122,84.7777777777778,75,84,85,80,90,80,69.3805309734513,70.5882352941177,71.1111111111111,80.1333333333333,80,88,79.3333333333333,78,77.1428571428571,85.3846153846154,80.6451612903226,83.75,86,85,85.2380952380952,80,75,85,89.3333333333333,84.2857142857143,70,79.6428571428571,76.1764705882353,81,80,85,70,79.0909090909091,85.7142857142857,69.3333333333333,74.7037037037037,73.3333333333333,82,90,87.5,83.1578947368421,69.375,61,60,87,90,75,77.5714285714286,79.0909090909091,66.6666666666667,90,90,79.8,86,80,82.3076923076923,81.5333333333333,84,72.6315789473684,76.6666666666667,90,71.3333333333333,67.5,90,80,70,86.6666666666667,51.5,80,90,80.9090909090909,80,91,84.2857142857143,71.8181818181818,76.6666666666667,77.2727272727273,67.5,30,69.0909090909091,75,74.5161290322581,66.1111111111111,79.5,77.1428571428571,85.9040590405904,86.3265306122449,80,87.5,80,84.0740740740741,90,86.969696969697,83.3333333333333,77.4725274725275,85.6756756756757,90,80,90,70,80
"53101307",81,96,85,90,85,85,60,80,78,67,80,78,88,87,84,80,79,79,80.5882352941177,43,63,79,61,64.7325581395349,50,60,9,62,75,58,30,37,60,73.0262390670554,78.8104956268222,76.2623906705539,44,72,48,66,46,84,72.5988372093023,20,69,80,75.8396501457726,60,76.5789473684211,73,72.6335877862595,71.0734265734266,86,61.6666666666667,80,87,70.4761904761905,90,80.8663366336634,70.5,85,77.6543209876543,79.3434343434343,60,70,80,72,60,46,67,77,60,49,72,76,80,72.5384615384615,45,78.475,75.5454545454545,60,74,78.0492753623188,70,80,60,60,60,60,76.5014577259475,74.5772594752187,60,79.6122448979592,75.5481049562682,72.332361516035,72.7492711370262,78.5714285714286,66,73,60,60,60,60,80.3498542274052,82,82,88,90,60,83.2142857142857,80,76.875,80.625,72.8787878787879,80.4949494949495,71.25,83.3333333333333,86,78.7931034482759,70,90,83.75,81.7058823529412,75,87.1071428571429,65.2,76.7857142857143,70,75.7142857142857,76.9230769230769,72.9166666666667,77.6470588235294,71,90,79.3571428571429,84.5333333333333,76.6666666666667,70,86,52.1,75,72,86.3333333333333,80,81.4736842105263,82.8125,82,82.5,80,80,73.3333333333333,85.7142857142857,84.9333333333333,90,70,77.5,86.1870503597122,84.7777777777778,75,84,85,80,70.7407407407407,80,60,70,71.1111111111111,80.1333333333333,80,88,79.3333333333333,78,77.1428571428571,85.3846153846154,80.6451612903226,83.75,70,85,85.2380952380952,80,75,85,89.3333333333333,84.2857142857143,70,79.6428571428571,76.1764705882353,81,77.2222222222222,85,70,79.0909090909091,85.7142857142857,69.3333333333333,74.7037037037037,73.3333333333333,82,90,87.5,83.1578947368421,69.375,61,60,87,90,75,77.5714285714286,79.0909090909091,66.6666666666667,90,90,79.8,86,80,82.3076923076923,81.5333333333333,84,72.6315789473684,76.6666666666667,90,71.3333333333333,67.5,90,80,70,86.6666666666667,51.5,80,90,80.9090909090909,80,91,84.2857142857143,71.8181818181818,76.6666666666667,77.2727272727273,67.5,73.5714285714286,69.0909090909091,75,74.5161290322581,66.1111111111111,79.5,77.1428571428571,85.9040590405904,86.3265306122449,70,87.5,80,84.0740740740741,90,86.969696969697,83.3333333333333,77.4725274725275,85.6756756756757,90,80,90,70,80
"53101308",82,92,85,90,88,92,70,80,86,86,74,79,89,91,82,66,76,75,80.5882352941177,68,52,75,91,64.7325581395349,77,71,75,82,75,75,85,75,73,73.0262390670554,78.8104956268222,76.2623906705539,90,81,85,84,91,83,72.5988372093023,80,88,85,75.8396501457726,72,76.5789473684211,81,72.6335877862595,71.0734265734266,79,61.6666666666667,80,90,70.4761904761905,90,80.8663366336634,70.5,92,77.6543209876543,79.3434343434343,80,70,90,87,68,76,89,95,70,79,67,69,80,72.5384615384615,81,78.475,75.5454545454545,60,81,78.0492753623188,80,80,60,80,80,70,76.5014577259475,74.5772594752187,70,79.6122448979592,75.5481049562682,72.332361516035,72.7492711370262,78.5714285714286,87,96,80,80,80,70,80.3498542274052,89,82,88,90,60,83.2142857142857,80,76.875,80.625,72.8787878787879,80.4949494949495,71.25,83.3333333333333,86,78.7931034482759,70,90,83.75,81.7058823529412,75,87.1071428571429,65.2,76.7857142857143,68.066985645933,75.7142857142857,76.9230769230769,70,77.6470588235294,71,90,79.3571428571429,82,76.6666666666667,70,86,52.1,75,72,86.3333333333333,80,81.4736842105263,82.8125,82,82.5,80,80,73.3333333333333,85.7142857142857,84.9333333333333,90,79.9065420560748,77.5,86.1870503597122,84.7777777777778,75,84,85,80,70.7407407407407,80,69.3805309734513,90,71.1111111111111,80.1333333333333,80,88,79.3333333333333,78,77.1428571428571,85.3846153846154,80,83.75,86,85,85.2380952380952,80,75,85,89.3333333333333,84.2857142857143,70,79.6428571428571,76.1764705882353,81,77.2222222222222,85,70,80,85.7142857142857,69.3333333333333,74.7037037037037,73.3333333333333,82,90,87.5,83.1578947368421,69.375,61,60,87,90,75,77.5714285714286,79.0909090909091,66.6666666666667,90,90,79.8,86,80,82.3076923076923,81.5333333333333,84,72.6315789473684,76.6666666666667,90,71.3333333333333,67.5,90,80,70,86.6666666666667,51.5,80,90,80.9090909090909,80,91,84.2857142857143,71.8181818181818,76.6666666666667,77.2727272727273,67.5,73.5714285714286,69.0909090909091,75,74.5161290322581,66.1111111111111,79.5,77.1428571428571,90,86.3265306122449,84.3076923076923,87.5,80,84.0740740740741,90,86.969696969697,83.3333333333333,77.4725274725275,85.6756756756757,90,80,90,70,80
"53101309",81,88,85,90,86,90,60,80,87,90,76,78,86,74,92,81,79,60,80.5882352941177,81,73,83,79,64.7325581395349,67,71,71,72,80,92,76,71,73,73.0262390670554,78.8104956268222,76.2623906705539,72,87,80,87,68,82,72.5988372093023,80,83,84,75.8396501457726,80,76.5789473684211,78.6463414634146,70,71.0734265734266,74.7881355932203,61.6666666666667,80,92,70.4761904761905,90,83,70.5,98,92,79.3434343434343,72.1,70,90,78,70,77,75,90,87,79,85,85,80,72.5384615384615,85,83,75.5454545454545,65.9090909090909,94,78.0492753623188,80,80,80,90,80,80,76.5014577259475,74.5772594752187,80,79.6122448979592,75.5481049562682,72.332361516035,72.7492711370262,78.5714285714286,92,96,80,80,80,70,80.3498542274052,89,82,88,90,60,83.2142857142857,80,76.875,80.625,72.8787878787879,80.4949494949495,70,83.3333333333333,86,78.7931034482759,70,90,83.75,81.7058823529412,75,87.1071428571429,65.2,76.7857142857143,80,75.7142857142857,76.9230769230769,80,77.6470588235294,71,90,79.3571428571429,84.5333333333333,76.6666666666667,70,86,52.1,75,72,86.3333333333333,80,81.4736842105263,82.8125,82,82.5,80,80,73.3333333333333,85.7142857142857,84.9333333333333,90,79.9065420560748,77.5,86.1870503597122,84.7777777777778,75,84,85,80,90,80,69.3805309734513,70.5882352941177,71.1111111111111,80.1333333333333,80,88,79.3333333333333,78,77.1428571428571,85.3846153846154,80.6451612903226,83.75,86,85,85.2380952380952,80,75,85,89.3333333333333,84.2857142857143,70,79.6428571428571,76.1764705882353,81,77.2222222222222,85,70,79.0909090909091,85.7142857142857,69.3333333333333,74.7037037037037,73.3333333333333,82,90,87.5,83.1578947368421,69.375,61,60,87,90,75,77.5714285714286,79.0909090909091,66.6666666666667,90,90,79.8,86,80,82.3076923076923,81.5333333333333,84,72.6315789473684,76.6666666666667,90,71.3333333333333,67.5,90,80,70,86.6666666666667,51.5,80,90,80.9090909090909,80,91,84.2857142857143,71.8181818181818,76.6666666666667,80,67.5,73.5714285714286,69.0909090909091,75,90,66.1111111111111,79.5,77.1428571428571,90,86.3265306122449,84.3076923076923,87.5,80,84.0740740740741,90,86.969696969697,83.3333333333333,80,85.6756756756757,90,80,90,70,80
"53101310",79,86,85,90,92,93,70,80,86,81,79,81,87,89,86,83,80,77,80.5882352941177,86,70,87,95,64.7325581395349,85,76,72,82,91,83,80,73,91,73.0262390670554,78.8104956268222,76.2623906705539,74,85,82,85,80,84,72.5988372093023,89,78,88,75.8396501457726,85,70,78.6463414634146,90,71.0734265734266,61,61.6666666666667,80,87.9077380952381,70.4761904761905,90,80.8663366336634,70.5,92,77.6543209876543,79.3434343434343,80,70,90,85,70,69,75,87,75,64,70,74,80,72.5384615384615,87,78.475,75.5454545454545,60,82,78.0492753623188,80,70,80,80,90,90,76.5014577259475,74.5772594752187,70,79.6122448979592,75.5481049562682,72.332361516035,72.7492711370262,78.5714285714286,91,90,80,90,90,80,80.3498542274052,89,82,88,90,60,83.2142857142857,80,90,80.625,72.8787878787879,80.4949494949495,71.25,83.3333333333333,86,78.7931034482759,70,90,90,81.7058823529412,75,87.1071428571429,65.2,76.7857142857143,68.066985645933,75.7142857142857,76.9230769230769,72.9166666666667,77.6470588235294,71,90,79.3571428571429,84.5333333333333,76.6666666666667,70,86,52.1,75,72,86.3333333333333,80,70,82.8125,82,82.5,80,90,73.3333333333333,85.7142857142857,84.9333333333333,90,79.9065420560748,77.5,86.1870503597122,84.7777777777778,75,84,85,80,70.7407407407407,80,69.3805309734513,70.5882352941177,71.1111111111111,80.1333333333333,80,88,79.3333333333333,78,77.1428571428571,85.3846153846154,80.6451612903226,83.75,86,85,85.2380952380952,80,75,85,89.3333333333333,84.2857142857143,70,80,76.1764705882353,81,77.2222222222222,85,70,79.0909090909091,85.7142857142857,69.3333333333333,74.7037037037037,73.3333333333333,82,90,87.5,83.1578947368421,69.375,61,60,87,90,75,77.5714285714286,79.0909090909091,66.6666666666667,90,90,79.8,86,80,82.3076923076923,81.5333333333333,84,72.6315789473684,76.6666666666667,90,71.3333333333333,67.5,90,80,70,86.6666666666667,51.5,80,90,80.9090909090909,80,91,84.2857142857143,71.8181818181818,76.6666666666667,77.2727272727273,67.5,73.5714285714286,69.0909090909091,75,74.5161290322581,66.1111111111111,79.5,77.1428571428571,90,86.3265306122449,84.3076923076923,87.5,80,84.0740740740741,90,86.969696969697,83.3333333333333,77.4725274725275,85.6756756756757,90,80,90,70,80
"53101311",79,82,85,90,78,97,70,80,81,68,72,67,87,85,81,73,77,55,80.5882352941177,68,60,72,51,64.7325581395349,8,40,2,62,71,50,4,71,60,73.0262390670554,78.8104956268222,76.2623906705539,71,75,61,68,60,78,72.5988372093023,7,69,83,75.8396501457726,71,76.5789473684211,76,72.6335877862595,71.0734265734266,72,61.6666666666667,80,79,70.4761904761905,90,80.8663366336634,70.5,90,77.6543209876543,79.3434343434343,70,70,90,27,40,60,77,67,60,37,73,66,80,72.5384615384615,64,78.475,75.5454545454545,60,66,78.0492753623188,80,60,60,70,60,60,76.5014577259475,74.5772594752187,70,79.6122448979592,75.5481049562682,72.332361516035,72.7492711370262,78.5714285714286,67,81,60,70,70,70,80.3498542274052,78,82,88,90,60,83.2142857142857,80,76.875,80.625,72.8787878787879,80.4949494949495,70,83.3333333333333,86,78.7931034482759,70,90,83.75,81.7058823529412,75,87.1071428571429,65.2,76.7857142857143,68.066985645933,75.7142857142857,76.9230769230769,72.9166666666667,77.6470588235294,71,90,79.3571428571429,84.5333333333333,76.6666666666667,70,86,52.1,75,72,86.3333333333333,80,90,82.8125,82,82.5,80,80,73.3333333333333,85.7142857142857,84.9333333333333,90,79.9065420560748,77.5,90,84.7777777777778,75,84,85,80,70.7407407407407,80,69.3805309734513,30,71.1111111111111,80.1333333333333,80,88,79.3333333333333,78,77.1428571428571,85.3846153846154,80,83.75,86,85,85.2380952380952,80,75,85,89.3333333333333,84.2857142857143,70,79.6428571428571,76.1764705882353,81,77.2222222222222,85,70,79.0909090909091,85.7142857142857,69.3333333333333,74.7037037037037,73.3333333333333,82,90,87.5,83.1578947368421,69.375,61,60,87,90,75,77.5714285714286,79.0909090909091,66.6666666666667,90,90,79.8,86,80,82.3076923076923,81.5333333333333,84,72.6315789473684,76.6666666666667,90,71.3333333333333,80,90,80,70,86.6666666666667,51.5,80,90,80.9090909090909,80,91,84.2857142857143,71.8181818181818,76.6666666666667,77.2727272727273,67.5,73.5714285714286,69.0909090909091,75,74.5161290322581,66.1111111111111,79.5,77.1428571428571,80,86.3265306122449,84.3076923076923,87.5,80,84.0740740740741,90,86.969696969697,83.3333333333333,77.4725274725275,85.6756756756757,90,80,90,70,80
"53101312",81,93,85,90,90,90,80,80,81,79,75,67,85,89,83,67,68,77,80.5882352941177,61,67,76,91,64.7325581395349,75,77,28,60,64,78,76,73,91,73.0262390670554,78.8104956268222,76.2623906705539,80,86,73,65,72,60,72.5988372093023,72,63,82,75.8396501457726,69,76.5789473684211,73,72.6335877862595,71.0734265734266,90,61.6666666666667,80,81,70.4761904761905,90,80.8663366336634,70.5,96,77.6543209876543,79.3434343434343,60,70,90,67,48,78,61,83,72,61,66,83,80,72.5384615384615,92,78.475,75.5454545454545,70,71,78.0492753623188,90,70,60,80,80,60,76.5014577259475,74.5772594752187,60,79.6122448979592,75.5481049562682,72.332361516035,72.7492711370262,78.5714285714286,75,95,90,60,70,80,80.3498542274052,91,82,88,90,60,83.2142857142857,80,76.875,80.625,72.8787878787879,80.4949494949495,71.25,83.3333333333333,86,78.7931034482759,70,90,83.75,81.7058823529412,75,87.1071428571429,65.2,76.7857142857143,68.066985645933,75.7142857142857,76.9230769230769,72.9166666666667,77.6470588235294,71,90,79.3571428571429,84.5333333333333,76.6666666666667,70,86,52.1,75,72,86.3333333333333,80,90,82.8125,82,82.5,80,80,73.3333333333333,85.7142857142857,84.9333333333333,90,60,77.5,86.1870503597122,84.7777777777778,75,84,85,80,70.7407407407407,80,70,70.5882352941177,71.1111111111111,80.1333333333333,80,88,79.3333333333333,78,77.1428571428571,85.3846153846154,90,83.75,86,85,85.2380952380952,80,75,85,89.3333333333333,84.2857142857143,70,79.6428571428571,76.1764705882353,81,77.2222222222222,85,70,79.0909090909091,85.7142857142857,69.3333333333333,74.7037037037037,73.3333333333333,82,90,87.5,83.1578947368421,69.375,61,60,87,90,75,77.5714285714286,79.0909090909091,66.6666666666667,90,90,79.8,86,80,82.3076923076923,81.5333333333333,84,72.6315789473684,76.6666666666667,90,71.3333333333333,67.5,90,80,70,86.6666666666667,51.5,80,90,80.9090909090909,80,91,84.2857142857143,71.8181818181818,76.6666666666667,77.2727272727273,67.5,73.5714285714286,69.0909090909091,75,74.5161290322581,66.1111111111111,79.5,77.1428571428571,90,86.3265306122449,84.3076923076923,87.5,80,84.0740740740741,90,86.969696969697,83.3333333333333,80,85.6756756756757,90,80,90,70,80
